id,texto,URL,Author,datePublished,title,rotulo,short url,url,imagem
663,Documento do Wikileaks revela que Globo repassou à Unesco apenas 10% do que arrecadou com o Criança Esperança,https://piaui.folha.uol.com.br/lupa/2019/04/26/verificamos-crianca-esperanca/,https:piaui.folha.uol.com.brlupa,26/04/2019 10:39,#Verificamos: WikiLeaks não revela que Globo repassou apenas 10% do Criança Esperança à Unesco,FALSO,https://t.co/J2msFOdKsF,https://twitter.com/i/web/status/1162927999605510144,1
873,"A Comissão de Direitos Humanos de Minas Gerais ... conseguiu autorizar a prisão do estudante de 21 anos que reagiu a um assalto com arma de brinquedo e espancou o bandido. ... De acordo com a presidente da Comissão, Gizelle Rosário Leitte, o jovem agiu co",https://piaui.folha.uol.com.br/lupa/2018/11/28/verificamos-assalto-bh/,https:piaui.folha.uol.com.brlupa,28/11/2018 17:36,Estudante que reagiu a assalto e bateu em ladrão em Minas não foi preso,FALSO,https://t.co/CcmkG5lfxZ,https://twitter.com/i/web/status/1067803017997688837,1
1128,"Caminhões militares estão carregando corpos em Bergamo, para prosseguir com o processo de cremação.",https://checamos.afp.com/foto-de-caminhoes-carregando-caixoes-realmente-foi-tirada-na-italia-em-meio-pandemia-do-novo,https:checamos.afp.com,2020-03-19,Foto de caminhões carregando caixões realmente foi tirada na Itália em meio à pandemia do novo coronavírus | Checamos,VERDADEIRO,https://t.co/5b3nOnVl8y,https://twitter.com/i/web/status/1240873012863385600,1
1218,Pesquisadores da USP desenvolvem ventilador pulmonar de baixo custo - TNH1,https://www.tnh1.com.br/noticia/nid/pesquisadores-da-usp-desenvolvem-ventilador-pulmonar-de-baixo-custo/,Mídia Convencional,2020-04-06,Pesquisadores da USP desenvolvem ventilador pulmonar de baixo custo - TNH1,VERDADEIRO,https://t.co/QORT34ikJd,http://a.msn.com/05/pt-br/BB12c8ak?ocid=st,1
1245, Certificado digital do Banco Inter é revogado após chave vazar na web,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/certificado-digital-do-banco-inter-e-revogado-apos-chave-vazar-na-web.html,Mídia Convencional,2020-04-07,Certificado digital do Banco Inter é revogado após chave vazar na web | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/oSgfZTkuz9,https://glo.bo/2Ikexlf,1
1247, Pesquisador acha 5 mil roteadores de internet sem senha no Brasil,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/pesquisador-acha-5-mil-roteadores-de-internet-sem-senha-no-brasil.html,Mídia Convencional,2020-04-07,Pesquisador acha 5 mil roteadores de internet sem senha no Brasil | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/poclIN3tla,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/pesquisador-acha-5-mil-roteadores-de-internet-sem-senha-no-brasil.html,1
1251, Opera Touch: conheça o novo navegador de internet para dispositivos móveis pode ser usado só com uma mão,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/opera-touch-conheca-o-novo-navegador-de-internet-para-dispositivos-moveis-pode-ser-usado-so-com-uma-mao.html,Mídia Convencional,2020-04-07,Opera Touch: conheça o novo navegador de internet para dispositivos móveis pode ser usado só com uma mão | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/yo5cUdTSdY,https://glo.bo/2I2d2Mc,1
1253, Android: clicar sobre o link do esquilo faz com que seja instalado um vírus perigoso no celular,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/android-clicar-sobre-o-link-do-esquilo-faz-com-que-seja-instalado-um-virus-perigoso-no-celular.html,Mídia Convencional,2020-04-07,Android: clicar sobre o 'link do esquilo' faz com que seja instalado um vírus perigoso no celular | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/1em5arIFcX,https://twitter.com/i/web/status/993157684898627585,1
1254, Provedor que derrubou site nazista pode ser julgado por pirataria,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/provedor-que-derrubou-site-nazista-pode-ser-julgado-por-pirataria.html,Mídia Convencional,2020-04-07,Provedor que derrubou site nazista pode ser julgado por pirataria | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/sUGONb3fIQ,http://dlvr.it/QRt2sg,1
1257, Aplicativo Signal sofre bloqueio após mudanças do Google e da Amazon,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/aplicativo-signal-sofre-bloqueio-apos-mudancas-do-google-e-da-amazon.html,Mídia Convencional,2020-04-07,Aplicativo Signal sofre bloqueio após mudanças do Google e da Amazon | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/4YhbaiLH21,https://glo.bo/2JNa4aK,1
1263, Saber quem visita perfil no Facebook e segurança do Android: pacotão,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/saber-quem-visita-perfil-no-facebook-e-seguranca-do-android-pacotao.html,Mídia Convencional,2020-04-07,Saber quem visita perfil no Facebook e segurança do Android: pacotão | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/bIQygD6iLU,http://dlvr.it/QQtCDc,1
1264, Golpe do Bolsa Família atrai 600 mil vítimas no WhatsApp,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/golpe-do-bolsa-familia-atrai-600-mil-vitimas-no-whatsapp.html,Mídia Convencional,2020-04-07,Golpe do Bolsa Família atrai 600 mil vítimas no WhatsApp | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/q5WJ2hznJq,https://glo.bo/2HYX5mR,1
1265, Grasshopper: conheça o game interativo que ensina a programar no celular,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/grasshopper-conheca-o-game-interativo-que-ensina-programar-no-celular.html,Mídia Convencional,2020-04-07,Grasshopper: conheça o game interativo que ensina a programar no celular | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/NlefK542bz,https://twitter.com/i/web/status/1028253376579031040,1
1267, Facebook: saiba como denunciar ofensas e abusos ocorridos na rede social,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/facebook-saiba-como-denunciar-ofensas-e-abusos-ocorridos-na-rede-social.html,Mídia Convencional,2020-04-07,Facebook: saiba como denunciar ofensas e abusos ocorridos na rede social | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/YUk5BYk74L,http://dlvr.it/QQQqZd,1
1272, Windows 10 Timeline: saiba como usar a nova ferramenta que simplifica o gerenciamento da rea de Trabalho,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/windows-10-timeline-saiba-como-usar-nova-ferramenta-que-simplifica-o-gerenciamento-da-area-de-trabalho.html,Mídia Convencional,2020-04-07,Windows 10 Timeline: saiba como usar a nova ferramenta que simplifica o gerenciamento da rea de Trabalho | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/dlzhTO8Ulg,https://twitter.com/i/web/status/986655467819581440,1
1274, Cloudflare: como acelerar a navegação na internet no celular usando novo DNS público,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/cloudflare-como-acelerar-navegacao-na-internet-no-celular-usando-novo-dns-publico.html,Mídia Convencional,2020-04-07,Cloudflare: como acelerar a navegação na internet no celular usando novo DNS público | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/JqQ8hUvl86,https://goo.gl/fb/xKzSQf,1
1276, AMD lança nova atualização para corrigir falha Spectre,http://g1.globo.com/tecnologia/blog/seguranca-digital/post/amd-lanca-nova-atualizacao-para-corrigir-falha-spectre.html,Mídia Convencional,2020-04-07,AMD lança nova atualização para corrigir falha Spectre | G1 - Tecnologia e Games - Segurança Digital,VERDADEIRO,https://t.co/CVx7tNQkC7,http://dlvr.it/QPKg1H,1
1278, Facebook lança ferramenta de remoção de aplicativos em massa; veja,http://g1.globo.com/tecnologia/blog/tira-duvidas-de-tecnologia/post/facebook-lanca-ferramenta-de-remocao-de-aplicativos-em-massa-veja.html,Mídia Convencional,2020-04-07,Facebook lança ferramenta de remoção de aplicativos em massa; veja | G1 - Tecnologia e Games - Tira-dúvidas de Tecnologia,VERDADEIRO,https://t.co/i9EdtCGgYu,http://dlvr.it/QPBR9K,1
1279," Grande ameaça hacker de 2017, vírus de resgate estão em declínio",http://g1.globo.com/tecnologia/blog/seguranca-digital/post/grande-ameaca-hacker-de-2017-virus-de-resgate-estao-em-declinio.html,Mídia Convencional,2020-04-07,"        Grande ameaça hacker de 2017, vírus de resgate estão em declínio | G1 - Tecnologia e Games - Segurança Digital",VERDADEIRO,https://t.co/8bu2At60Ss,http://dlvr.it/QP6c3m,1
1284,Unicamp divulga calendário de datas do vestibular 2021 e outras modalidades de ingresso,https://g1.globo.com/sp/campinas-regiao/noticia/2020/04/06/unicamp-divulga-calendario-de-datas-do-vestibular-2021-e-outras-modalidades-de-ingresso.ghtml,Mídia Convencional,2020-04-07,Unicamp divulga calendário de datas do vestibular 2021 e outras modalidades de ingresso | Campinas e Região | G1,VERDADEIRO,https://t.co/7aWvuESPgF,http://twib.in/l/GLL8pL6ndzn7,1
1285,"MEC autoriza antecipar formatura em medicina, enfermagem, farmácia e fisioterapia devido à pandemia do coronavírus",https://g1.globo.com/educacao/noticia/2020/04/06/mec-autoriza-antecipar-formatura-em-medicina-enfermagem-farmacia-e-fisioterapia-devido-a-pandemia-do-coronavirus.ghtml,Mídia Convencional,2020-04-07,"MEC autoriza antecipar formatura em medicina, enfermagem, farmácia e fisioterapia devido à pandemia do coronavírus | Educação | G1",VERDADEIRO,https://t.co/CBmyGqBkSE,https://twitter.com/i/web/status/1247165900429520911,1
1287,Universidades federais da Zona da Mata e Vertentes adotam medidas orçamentárias para pesquisas da Covid-19,https://g1.globo.com/mg/zona-da-mata/noticia/2020/04/05/universidades-federais-da-zona-da-mata-e-vertentes-adotam-medidas-orcamentarias-para-pesquisas-da-covid-19.ghtml,Mídia Convencional,2020-04-07,Universidades federais da Zona da Mata e Vertentes adotam medidas orçamentárias para pesquisas da Covid-19 | Zona da Mata | G1,VERDADEIRO,https://t.co/yYOSE2z97W,https://twitter.com/i/web/status/1246909992168390656,1
1290,"MEC abre cadastro para estudantes de medicina, enfermagem, farmácia e fisioterapia atuarem no combate ao coronavírus",https://g1.globo.com/educacao/noticia/2020/04/03/mec-abre-cadastro-para-estudantes-de-medicina-enfermagem-farmacia-e-fisioterapia-atuem-no-combate-ao-coronavirus.ghtml,Mídia Convencional,2020-04-07,"MEC abre cadastro para estudantes de medicina, enfermagem, farmácia e fisioterapia atuarem no combate ao coronavírus | Educação | G1",VERDADEIRO,https://t.co/jvLqTtTk0h,https://twitter.com/i/web/status/1246051776018747392,1
1294,Coronavírus: Unicamp começa testes rápidos com resultados em até 48h para diagnóstico da Covid-19,https://g1.globo.com/sp/campinas-regiao/noticia/2020/04/02/coronavirus-unicamp-comeca-testes-rapidos-com-resultados-em-ate-48h-para-diagnostico-da-covid-19.ghtml,Mídia Convencional,2020-04-07,Coronavírus: Unicamp começa testes rápidos com resultados em até 48h para diagnóstico da Covid-19 | Campinas e Região | G1,VERDADEIRO,https://t.co/m2Bqg7SCHK,https://twitter.com/i/web/status/1246189302641496065,1
1298,Coronavírus: Unicamp é credenciada e negocia com estado para realizar até 180 mil testes,https://g1.globo.com/sp/campinas-regiao/noticia/2020/04/01/coronavirus-unicamp-negocia-com-estado-para-realizar-ate-180-mil-testes.ghtml,Mídia Convencional,2020-04-07,Coronavírus: Unicamp é 'credenciada' e negocia com estado para realizar até 180 mil testes | Campinas e Região | G1,VERDADEIRO,https://t.co/xPsYA3LzvG,https://g1.globo.com/sp/campinas-regiao/noticia/2020/04/01/coronavirus-unicamp-negocia-com-estado-para-realizar-ate-180-mil-testes.ghtml,1
1300,"Bolsonaro suspende obrigatoriedade de dias mínimos do ano letivo, mas mantém carga horária em meio à pandemia do coronavírus",https://g1.globo.com/educacao/noticia/2020/04/01/bolsonaro-suspende-obrigatoriedade-de-dias-minimos-do-ano-letivo-mas-mantem-carga-horaria.ghtml,Mídia Convencional,2020-04-07,"Bolsonaro suspende obrigatoriedade de dias mínimos do ano letivo, mas mantém carga horária em meio à pandemia do coronavírus | Educação | G1",VERDADEIRO,https://t.co/rT8dx5i2Ho,https://twitter.com/i/web/status/1245374192289288193,1
1301,Enem em tempos de pandemia: o que muda na preparação dos jovens para a prova de 2020,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/01/enem-em-tempos-de-pandemia-o-que-muda-na-preparacao-dos-jovens-como-os-cursinhos-se-adaptaram-quais-as-dicas-para-nao-ficar-pra-tras-e-perder-o-folego-na-disputa.ghtml,Mídia Convencional,2020-04-07,Enem em tempos de pandemia: o que muda na preparação dos jovens para a prova de 2020 | Enem 2020 | G1,VERDADEIRO,https://t.co/wxiKWwkDAN,https://glo.bo/2URjh9o,1
1308,"Mães sobrecarregadas, jovens ainda nas ruas: os desafios da quarentena para crianças em regiões carentes",https://g1.globo.com/educacao/noticia/2020/03/30/maes-sobrecarregadas-jovens-ainda-nas-ruas-os-desafios-da-quarentena-para-criancas-em-regioes-carentes.ghtml,Mídia Convencional,2020-04-07,"Mães sobrecarregadas, jovens ainda nas ruas: os desafios da quarentena para crianças em regiões carentes | Coronavírus | G1",VERDADEIRO,https://t.co/VXHOEenEOH,https://twitter.com/i/web/status/1244822656563712002,1
1310,Unicamp abre inscrições para bolsas de iniciação científica e tecnológica; veja como participar,https://g1.globo.com/sp/campinas-regiao/noticia/2020/03/28/unicamp-abre-inscricoes-para-bolsas-de-iniciacao-cientifica-e-tecnologica-veja-como-participar.ghtml,Mídia Convencional,2020-04-07,Unicamp abre inscrições para bolsas de iniciação científica e tecnológica; veja como participar | Campinas e Região | G1,VERDADEIRO,https://t.co/8YsmjMFIUR,https://twitter.com/i/web/status/1243917069529251846,1
1311,Coronavírus: pesquisadores da Unifesp doam para hospitais máscaras feitas em impressora 3D,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/03/28/coronavirus-pesquisadores-da-unifesp-doam-para-hospitais-mascaras-feitas-em-impressora-3d.ghtml,Mídia Convencional,2020-04-07,Coronavírus: pesquisadores da Unifesp doam para hospitais máscaras feitas em impressora 3D | Vale do Paraíba e Região | G1,VERDADEIRO,https://t.co/1i8lwwx4Di,http://twib.in/l/ALBeKRM5BGAq,1
1312,Universidades públicas suspendem aulas virtuais em meio ao coronavírus; particulares se mobilizam contra redução de mensalidades,https://g1.globo.com/educacao/noticia/2020/03/27/universidades-publicas-suspendem-aulas-virtuais-em-meio-ao-coronavirus-particulares-se-mobilizam-contra-reducao-de-mensalidades.ghtml,Mídia Convencional,2020-04-07,Universidades públicas suspendem aulas virtuais em meio ao coronavírus; particulares se mobilizam contra redução de mensalidades | Educação | G1,VERDADEIRO,https://t.co/r1yB6s2LzG,https://twitter.com/i/web/status/1243840639420248065,1
1316,Desenho e pintura para crianças: 10 dicas de atividades para fazer em casa na quarentena,https://g1.globo.com/fique-em-casa/aulas-e-atividades/noticia/2020/03/26/desenho-e-pintura-para-criancas-10-dicas-de-atividades-para-fazer-em-casa-na-quarentena.ghtml,Mídia Convencional,2020-04-07,Desenho e pintura para crianças: 10 dicas de atividades para fazer em casa na quarentena | Aulas e Atividades | G1,VERDADEIRO,https://t.co/IBSezA4f28,https://anunciogratisfloripa.com.br/blog/desenho-e-pintura-para-criancas-10-dicas-de-atividades-para-fazer-em-casa-na-quarentena/,1
1317,Como montar um plano de estudos para as crianças que seja adequado à rotina de isolamento por causa do coronavírus,https://g1.globo.com/fique-em-casa/aulas-e-atividades/noticia/2020/03/26/como-montar-um-plano-de-estudos-para-as-criancas-que-seja-adequado-a-rotina-de-isolamento-por-causa-do-coronavirus.ghtml,Mídia Convencional,2020-04-07,Como montar um plano de estudos para as crianças que seja adequado à rotina de isolamento por causa do coronavírus | Aulas e Atividades | G1,VERDADEIRO,https://t.co/ZXrHeayB77,https://twitter.com/i/web/status/1243305936892067841,1
1318,"Estados vão manter aulas suspensas para frear transmissão do novo coronavírus, diz entidade",https://g1.globo.com/educacao/noticia/2020/03/25/estados-vao-manter-aulas-suspensas-para-frear-transmissao-do-novo-coronavirus-diz-entidade.ghtml,Mídia Convencional,2020-04-07,"Estados vão manter aulas suspensas para frear transmissão do novo coronavírus, diz entidade | Educação | G1",VERDADEIRO,https://t.co/BdW9l60M0f,http://dlvr.it/RSYjrY,1
1319,UFJF suspende calendário acadêmico de 2020 por tempo indeterminado após coronavírus,https://g1.globo.com/mg/zona-da-mata/noticia/2020/03/24/ufjf-suspende-calendario-academico-de-2020-por-tempo-indeterminado-apos-coronavirus.ghtml,Mídia Convencional,2020-04-07,UFJF suspende calendário acadêmico de 2020 por tempo indeterminado após coronavírus | Zona da Mata | G1,VERDADEIRO,https://t.co/q0HQaNPTS6,https://plantaodoslagos.com.br/ufjf-suspende-calendario-academico-de-2020-por-tempo-indeterminado-apos-coronavirus/,1
1323,Absurdo total: cientistas condenam teoria espalhada na internet de que 5G transmite coronavírus,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/absurdo-total-cientistas-condenam-teoria-espalhada-na-internet-de-que-5g-transmite-coronavirus.ghtml,Mídia Convencional,2020-04-07,Absurdo total: cientistas condenam 'teoria' espalhada na internet de que 5G transmite coronavírus | Tecnologia | G1,VERDADEIRO,https://t.co/53GwhZ2Csi,https://twitter.com/i/web/status/1247518624400592896,1
1325,"Precisamos entender que fazemos parte de um grande ecossistema, diz empresário por trás do Não Demita!",https://g1.globo.com/economia/noticia/2020/04/07/precisamos-entender-que-fazemos-parte-de-um-grande-ecossistema-diz-empresario-por-tras-do-nao-demita.ghtml,Mídia Convencional,2020-04-07,"'Precisamos entender que fazemos parte de um grande ecossistema', diz empresário por trás do 'Não Demita!' | Economia | G1",VERDADEIRO,https://t.co/GX7bHNbfn2,https://g1.globo.com/economia/noticia/2020/04/07/precisamos-entender-que-fazemos-parte-de-um-grande-ecossistema-diz-empresario-por-tras-do-nao-demita.ghtml,1
1326,Como será feito o pagamento do auxílio emergencial de R$ 600,https://g1.globo.com/economia/noticia/2020/04/07/como-sera-feito-o-pagamento-do-auxilio-emergencial-de-r-600.ghtml,Mídia Convencional,2020-04-07,Como será feito o pagamento do auxílio emergencial de R$ 600 | Economia | G1,VERDADEIRO,https://t.co/j8zsRGAxe0,https://twitter.com/i/web/status/1247910275698786304,1
1328,China ultrapassa EUA e se torna campeã de pedidos internacionais de patentes,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/china-ultrapassa-eua-e-se-torna-campea-de-pedidos-internacionais-de-patentes.ghtml,Mídia Convencional,2020-04-07,China ultrapassa EUA e se torna campeã de pedidos internacionais de patentes | Tecnologia | G1,VERDADEIRO,https://t.co/cGzRc92ZTS,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/china-ultrapassa-eua-e-se-torna-campea-de-pedidos-internacionais-de-patentes.ghtml,1
1334,Gol suspende projeções e manterá maior parte da frota em terra até maio,https://g1.globo.com/economia/noticia/2020/04/07/gol-suspende-projecoes-e-mantera-maior-parte-da-frota-em-terra-ate-maio.ghtml,Mídia Convencional,2020-04-07,Gol suspende projeções e manterá maior parte da frota em terra até maio | Economia | G1,VERDADEIRO,https://t.co/EtKEUdQGFr,https://g1.globo.com/economia/noticia/2020/04/07/gol-suspende-projecoes-e-mantera-maior-parte-da-frota-em-terra-ate-maio.ghtml,1
1338,Caixa lança site e aplicativo para solicitar auxílio emergencial de R$ 600,https://g1.globo.com/economia/noticia/2020/04/07/caixa-lanca-site-para-solicitar-auxilio-de-r-600.ghtml,Mídia Convencional,2020-04-07,Caixa lança site e aplicativo para solicitar auxílio emergencial de R$ 600 | Economia | G1,VERDADEIRO,https://t.co/FIC9SgG4fY,http://oimpactopublicidade.com.br/?p=6907,1
1340,Japão declara emergência por coronavírus e aprova estímulo de quase US$ 1 trilhão,https://g1.globo.com/economia/noticia/2020/04/07/japao-declara-emergencia-por-coronavirus-e-aprova-estimulo-de-quase-us-1-trilhao.ghtml,Mídia Convencional,2020-04-07,Japão declara emergência por coronavírus e aprova estímulo de quase US$ 1 trilhão | Economia | G1,VERDADEIRO,https://t.co/yLtJnr37CI,"https://www.metro1.com.br/noticias/mundo/90166,japao-declara-emergencia-por-coronavirus-e-aprova-estimulo-de-quase-us-1-trilhao",1
1343,WhatsApp limita reenvio de mensagens a 1 destinatário por vez em meio à crise do novo coronavírus,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/whatsapp-limita-reenvio-de-mensagens-a-1-destinatario-por-vez-em-meio-a-crise-do-novo-coronavirus.ghtml,Mídia Convencional,2020-04-07,WhatsApp limita reenvio de mensagens a 1 destinatário por vez em meio à crise do novo coronavírus | Tecnologia | G1,VERDADEIRO,https://t.co/z0NrPU8wRj,https://bit.ly/39Rrb8f,1
1350,"Suspensão de contrato e redução de salário têm efeito após manifestação de sindicatos, decide ministro",https://g1.globo.com/politica/noticia/2020/04/06/suspensao-de-contrato-e-reducao-de-salario-so-tem-efeito-apos-aval-de-sindicatos-decide-ministro.ghtml,Mídia Convencional,2020-04-07,"Suspensão de contrato e redução de salário têm efeito após manifestação de sindicatos, decide ministro | Política | G1",VERDADEIRO,https://t.co/CixZssJzD0,https://twitter.com/i/web/status/1247339780934901760,1
1360,Canadá e EUA encaram perdas em safras por falta de mão de obra estrangeira,https://g1.globo.com/economia/agronegocios/noticia/2020/04/06/canada-e-eua-encaram-perdas-em-safras-por-falta-de-mao-de-obra-estrangeira.ghtml,Mídia Convencional,2020-04-07,Canadá e EUA encaram perdas em safras por falta de mão de obra estrangeira | Agronegócios | G1,VERDADEIRO,https://t.co/7UQfGhmqRW,https://glo.bo/2JGgBGx,1
1379,Casal brasileiro na Namíbia faz apelo: Não nos deixem para trás,http://noticias.r7.com/internacional/casal-brasileiro-na-namibia-faz-apelo-nao-nos-deixem-para-tras-06042020,Mídia Convencional,2020-04-07,Casal brasileiro na Namíbia faz apelo: 'Não nos deixem para trás' - Notícias - R7 Internacional,VERDADEIRO,https://t.co/hI5O3yvhDW,https://ndmais.com.br/noticias/casal-brasileiro-na-namibia-faz-apelo-nao-nos-deixem-para-tras/,1
1380,Ministério da Saúde define novas orientações sobre distanciamento social,https://www.folhavitoria.com.br/geral/noticia/04/2020/ministerio-da-saude-define-novas-orientacoes-sobre-distanciamento-social,Mídia Convencional,2020-04-07,Ministério da Saúde define novas orientações sobre distanciamento social,VERDADEIRO,https://t.co/1KjWDKRID9,https://www.carlosbritto.com/ministerio-da-saude-define-novas-orientacoes-sobre-distanciamento-social/,1
1382,Temos de usar sacos de lixo na cabeça: médicos britânicos improvisam no combate ao coronavírus,http://noticias.r7.com/internacional/temos-de-usar-sacos-de-lixo-na-cabeca-medicos-britanicos-improvisam-no-combate-ao-coronavirus-06042020,Mídia Convencional,2020-04-07,'Temos de usar sacos de lixo na cabeça': médicos britânicos improvisam no combate ao coronavírus - Notícias - R7 Internacional,VERDADEIRO,https://t.co/ovxJCZtDZr,https://twitter.com/i/web/status/1247323886460506119,1
1394,Justiça manda Inep ampliar prazo para isenção de taxa de inscrição e adequar cronograma do Enem,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/17/justica-manda-inep-ampliar-prazo-para-isencao-de-taxa-de-inscricao-e-adequar-cronograma-do-enem.ghtml,Mídia Convencional,2020-04-20,Justiça manda Inep ampliar prazo para isenção de taxa de inscrição e 'adequar' cronograma do Enem | Enem 2020 | G1,VERDADEIRO,https://t.co/CUGMHbeCnT,https://twitter.com/i/web/status/1251375989491404802,1
1395,Estudo em parceria com a Unesp de Botucatu prevê pandemia mais forte no interior de SP em três semanas,https://g1.globo.com/sp/bauru-marilia/noticia/2020/04/17/estudo-em-parceria-com-a-unesp-de-botucatu-preve-pandemia-mais-forte-no-interior-de-sp-em-tres-semanas.ghtml,Mídia Convencional,2020-04-20,Estudo em parceria com a Unesp de Botucatu prevê pandemia mais forte no interior de SP em três semanas | Bauru e Marília | G1,VERDADEIRO,https://t.co/2hxkaMbO4K,https://twitter.com/i/web/status/1251305835059228672,1
1398,"Presidente do CNPq, João Luiz Filgueiras de Azevedo é exonerado",https://g1.globo.com/ciencia-e-saude/noticia/2020/04/17/presidente-do-cnpq-joao-luiz-filgueiras-de-azevedo-e-exonerado.ghtml,Mídia Convencional,2020-04-20,"Presidente do CNPq, João Luiz Filgueiras de Azevedo é exonerado | Ciência e Saúde | G1",VERDADEIRO,https://t.co/4TsfXSyZbr,https://g1.globo.com/ciencia-e-saude/noticia/2020/04/17/presidente-do-cnpq-joao-luiz-filgueiras-de-azevedo-e-exonerado.ghtml,1
1400,Defensoria pede que data do Enem 2020 seja alterada por causa da pandemia de coronavírus,https://g1.globo.com/educacao/noticia/2020/04/16/defensoria-pede-que-data-do-enem-2020-seja-alterada-por-causa-da-pandemia-de-coronavirus.ghtml,Mídia Convencional,2020-04-20,Defensoria pede que data do Enem 2020 seja alterada por causa da pandemia de coronavírus | Educação | G1,VERDADEIRO,https://t.co/4ghz2EOby9,http://twib.in/l/aGGenj8RarKb,1
1404,Jovens sem estrutura para estudar em casa temem por desvantagem no Enem: Atrapalhou tudo,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/15/jovens-sem-estrutura-para-estudar-em-casa-temem-por-desvantagem-no-enem-atrapalhou-tudo.ghtml,Mídia Convencional,2020-04-20,Jovens sem estrutura para estudar em casa temem por desvantagem' no Enem: 'Atrapalhou tudo' | Enem 2020 | G1,VERDADEIRO,https://t.co/QIQrZtg6Ru,https://www.bbc.com/portuguese/brasil-52250717,1
1405,PGR pede ao STF inquérito para investigar Weintraub por suposto racismo contra chineses,https://g1.globo.com/politica/noticia/2020/04/14/pgr-pede-ao-stf-abertura-de-inquerito-contra-weintraub-por-crime-de-racismo-contra-china.ghtml,Mídia Convencional,2020-04-20,PGR pede ao STF inquérito para investigar Weintraub por suposto racismo contra chineses | Política | G1,VERDADEIRO,https://t.co/LUqgI40rYF,https://link.conexaopolitica.com.br/Yj4qcKSdr6gYHRpRA,1
1407,Enem 2020: prazo para pedir isenção na taxa de inscrição e justificar ausência termina nesta sexta; veja como solicitar,https://g1.globo.com/educacao/noticia/2020/04/14/enem-2020-prazo-para-pedir-isencao-na-taxa-de-inscricao-e-justificar-ausencia-termina-nesta-sexta-veja-como-solicitar.ghtml,Mídia Convencional,2020-04-20,Enem 2020: prazo para pedir isenção na taxa de inscrição e justificar ausência termina nesta sexta; veja como solicitar | Educação | G1,VERDADEIRO,https://t.co/4gaWCpzHH9,https://glo.bo/2Vw6rhf,1
1410,Coronavírus: Justiça aceita pedido do MPF e direciona R$ 1 milhão de delação premiada para Unicamp,https://g1.globo.com/sp/campinas-regiao/noticia/2020/04/13/coronavirus-justica-aceita-pedido-do-mpf-e-direciona-r-1-milhao-de-delacao-premiada-para-unicamp.ghtml,Mídia Convencional,2020-04-20,Coronavírus: Justiça aceita pedido do MPF e direciona R$ 1 milhão de delação premiada para Unicamp | Campinas e Região | G1,VERDADEIRO,https://t.co/0SmA9PBuOK,https://twitter.com/i/web/status/1250089771587813376,1
1412,Unicamp 2021: comissão divulga prazo para pedidos de isenção e estende benefício a novos cursos,https://g1.globo.com/sp/campinas-regiao/noticia/2020/04/13/unicamp-2021-comissao-divulga-prazo-para-pedidos-de-isencao-e-estende-beneficio-a-novos-cursos.ghtml,Mídia Convencional,2020-04-20,Unicamp 2021: comissão divulga prazo para pedidos de isenção e estende benefício a novos cursos | Campinas e Região | G1,VERDADEIRO,https://t.co/y3ZzCPLlCB,https://glo.bo/3b7WAod,1
