id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
1587,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.20125,0.14153846153846156,0.23,0.0,0.0,0.0,0.168,0.28,0.44000000000000006,0.33599999999999997,0.24533333333333332,0.0,0.08800000000000001,0.0,0.2509090909090909,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3181818181818182,0.0,0.12987012987012989,0.1,0.0,0.0,0.10606060606060606,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3189,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.029947916666666664,0.03685897435897436,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.09166666666666667,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3335,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.032670454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.10606060606060606,0.1,0.44545454545454544,0.06969696969696969,0.0,0.1,0.0,0.047520661157024795,0.10606060606060606,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3764,VERDADE,0.0,0.0,0.0,0,0.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.20909090909090905,0.0,0.1,0.1590909090909091,0.23760330578512395,0.5303030303030303,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3805,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.09801136363636363,0.08041958041958043,0.0,0.0,0.0,0.36363636363636365,0.0,0.10606060606060606,0.3,0.12727272727272726,0.06969696969696969,0.0,0.0,0.0,0.14256198347107438,0.10606060606060606,0.19090909090909092,1.0,1.0,1.0,0.0,1.0,0.0
593,FALSO,0.0,0.0,0.0,0,0.6842105263157895,0.16335227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.5303030303030303,0.3,0.3181818181818182,0.20909090909090905,0.12987012987012989,0.2,0.1590909090909091,0.19008264462809918,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2248,FALSO,0.0,0.0,0.0,0,0.7894736842105264,0.09801136363636363,0.08041958041958043,0.0,0.0,0.0,0.36363636363636365,0.0,0.10606060606060606,0.3,0.3181818181818182,0.0,0.0,0.1,0.0,0.047520661157024795,0.21212121212121213,0.19090909090909092,1.0,0.0,1.0,0.0,1.0,0.0
566,VERDADE,0.0,0.0,0.0,0,0.7105263157894737,0.06845238095238095,0.08424908424908426,0.0,0.23809523809523808,0.0,0.19047619047619047,0.0,0.0,0.20952380952380953,0.3333333333333333,0.146031746031746,0.0,0.3142857142857143,0.0,0.1991341991341991,0.22222222222222224,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1958,VERDADE,0.0,0.0,0.0,0,0.8684210526315791,0.03125,0.038461538461538464,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.4782608695652174,0.4260869565217391,0.06666666666666667,0.0,0.19130434782608696,0.0,0.04545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.10144927536231885,0.3826086956521739,0.4260869565217391,0.13333333333333333,0.0,0.19130434782608696,0.0,0.13636363636363635,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.032670454545454544,0.040209790209790215,0.0,0.0,0.0,0.0,0.19090909090909092,0.0,0.2,0.44545454545454544,0.13939393939393938,0.12987012987012989,0.2,0.0,0.09504132231404959,0.21212121212121213,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2844,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.10144927536231885,0.3826086956521739,0.6695652173913044,0.0,0.0,0.09565217391304348,0.0,0.04545454545454545,0.10144927536231885,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3317,VERDADE,0.0,0.0,0.0,0,0.8421052631578949,0.032670454545454544,0.040209790209790215,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.4,0.3818181818181818,0.06969696969696969,0.0,0.0,0.0,0.047520661157024795,0.10606060606060606,0.0,1.0,1.0,0.0,0.0,0.0,0.0
205,FALSO,0.0,0.0,0.0,0,0.8157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41904761904761906,0.3333333333333333,0.146031746031746,0.0,0.0,0.0,0.09956709956709955,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2887,FALSO,0.0,0.0,0.0,0,0.6578947368421053,0.23958333333333331,0.11057692307692309,0.0798611111111111,0.20833333333333331,0.0,0.16666666666666666,0.0,0.48611111111111116,0.275,0.35,0.19166666666666665,0.5952380952380952,0.09166666666666667,0.29166666666666663,0.34848484848484845,0.5833333333333334,0.175,1.0,1.0,1.0,0.0,1.0,0.0
89,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.06534090909090909,0.040209790209790215,0.0,0.0,0.0,0.0,0.19090909090909092,0.10606060606060606,0.2,0.12727272727272726,0.20909090909090905,0.0,0.0,0.0,0.19008264462809918,0.10606060606060606,0.0,1.0,1.0,1.0,0.0,0.0,1.0
524,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.3826086956521739,0.3043478260869565,0.19999999999999998,0.0,0.5739130434782609,0.45652173913043476,0.22727272727272727,0.2028985507246377,0.0,1.0,1.0,0.0,0.0,0.0,0.0
686,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.16335227272727273,0.16083916083916086,0.08712121212121213,0.0,0.24125874125874125,0.0,0.0,0.10606060606060606,0.6,0.3181818181818182,0.20909090909090905,0.5194805194805195,0.1,0.1590909090909091,0.23760330578512395,0.21212121212121213,0.0,1.0,0.0,1.0,0.0,0.0,0.0
768,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.03422619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.5333333333333332,0.0,0.0,0.3142857142857143,0.0,0.09956709956709955,0.4444444444444445,0.0,1.0,0.0,1.0,1.0,0.0,0.0
823,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.06534090909090909,0.040209790209790215,0.0,0.0,0.0,0.0,0.19090909090909092,0.10606060606060606,0.1,0.3181818181818182,0.06969696969696969,0.12987012987012989,0.4,0.0,0.14256198347107438,0.10606060606060606,0.0,1.0,1.0,1.0,1.0,1.0,1.0
939,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.4782608695652174,0.3043478260869565,0.06666666666666667,0.0,0.19130434782608696,0.0,0.13636363636363635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1042,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.5333333333333332,0.073015873015873,0.13605442176870747,0.10476190476190476,0.0,0.14935064935064934,0.11111111111111112,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2458,FALSO,0.0,0.0,0.0,0,0.6578947368421053,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.10144927536231885,0.3826086956521739,0.4260869565217391,0.0,0.0,0.09565217391304348,0.0,0.0909090909090909,0.10144927536231885,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1099,VERDADE,0.0,0.0,0.0,0,0.6052631578947368,0.23958333333333331,0.21062271062271062,0.45634920634920634,0.0,0.0,0.0,0.0,0.22222222222222224,0.7333333333333334,0.3333333333333333,0.21904761904761902,0.13605442176870747,0.3142857142857143,0.16666666666666666,0.2987012987012987,0.22222222222222224,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1491,VERDADE,0.0,0.0,0.0,0,0.5789473684210527,0.3234375,0.2653846153846154,0.0,0.75,0.0,0.0,0.63,0.35000000000000003,0.22000000000000003,0.48999999999999994,0.30666666666666664,0.42857142857142855,0.22000000000000003,0.17500000000000002,0.36590909090909085,0.11666666666666668,0.21000000000000002,1.0,1.0,0.0,0.0,0.0,0.0
1742,VERDADE,0.0,0.0,0.0,0,0.7105263157894737,0.1875,0.19230769230769232,0.0,0.0,0.0,0.8695652173913043,0.0,0.10144927536231885,0.19130434782608696,0.36521739130434777,0.06666666666666667,0.2484472049689441,0.09565217391304348,0.15217391304347827,0.22727272727272727,0.10144927536231885,0.1826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2246,VERDADE,0.0,0.0,0.0,0,0.5526315789473685,0.34226190476190477,0.12637362637362637,0.18253968253968253,0.0,0.08424908424908426,0.0,0.0,0.7777777777777778,0.20952380952380953,0.4666666666666666,0.292063492063492,0.13605442176870747,0.20952380952380953,0.0,0.4978354978354978,0.11111111111111112,0.4,1.0,1.0,0.0,0.0,0.0,0.0
3301,VERDADE,0.0,0.0,0.0,0,0.8421052631578949,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.4057971014492754,0.28695652173913044,0.36521739130434777,0.3333333333333333,0.12422360248447205,0.19130434782608696,0.0,0.22727272727272727,0.30434782608695654,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3952,VERDADE,0.0,0.0,0.0,0,0.8421052631578949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826086956521739,0.3043478260869565,0.0,0.0,0.19130434782608696,0.0,0.04545454545454545,0.2028985507246377,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1896,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.4666666666666666,0.073015873015873,0.0,0.0,0.0,0.09956709956709955,0.22222222222222224,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3074,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826086956521739,0.4869565217391304,0.06666666666666667,0.0,0.0,0.0,0.0909090909090909,0.2028985507246377,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1475,FALSO,0.0,0.0,0.0,0,0.7894736842105264,0.13068181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0.1,0.12727272727272726,0.20909090909090905,0.0,0.2,0.0,0.19008264462809918,0.3181818181818182,0.0,1.0,1.0,1.0,0.0,0.0,0.0
728,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.10144927536231885,0.3826086956521739,0.1217391304347826,0.19999999999999998,0.12422360248447205,0.0,0.0,0.13636363636363635,0.10144927536231885,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2288,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.09375,0.07692307692307693,0.0,0.0,0.0,0.17391304347826086,0.1826086956521739,0.10144927536231885,0.28695652173913044,0.5478260869565217,0.13333333333333333,0.0,0.09565217391304348,0.0,0.0909090909090909,0.2028985507246377,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2767,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.1369047619047619,0.1684981684981685,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.20952380952380953,0.39999999999999997,0.21904761904761902,0.0,0.10476190476190476,0.0,0.2489177489177489,0.22222222222222224,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3500,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.03422619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.20952380952380953,0.19999999999999998,0.365079365079365,0.13605442176870747,0.20952380952380953,0.16666666666666666,0.34848484848484845,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0
3886,VERDADE,0.0,0.0,0.0,0,0.8421052631578949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.35,0.0,0.0,0.0,0.17500000000000002,0.10454545454545455,0.23333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.09565217391304348,0.3043478260869565,0.06666666666666667,0.0,0.09565217391304348,0.0,0.1818181818181818,0.30434782608695654,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1152,FALSO,0.0,0.0,0.0,0,0.6578947368421053,0.29403409090909094,0.16083916083916086,0.3484848484848485,0.0,0.0,0.0,0.0,0.5303030303030303,0.1,0.1909090909090909,0.27878787878787875,0.25974025974025977,0.1,0.0,0.33264462809917356,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,FALSO,0.0,0.0,0.0,0,0.8684210526315791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28695652173913044,0.2434782608695652,0.06666666666666667,0.2484472049689441,0.19130434782608696,0.15217391304347827,0.04545454545454545,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,FALSO,0.0,0.0,0.0,0,0.7105263157894737,0.2738095238095238,0.25274725274725274,0.0,0.23809523809523808,0.0,0.9523809523809523,0.0,0.22222222222222224,0.6285714285714286,0.0,0.292063492063492,0.40816326530612246,0.41904761904761906,0.3333333333333333,0.2987012987012987,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3441,FALSO,0.0,0.0,0.0,0,0.7894736842105264,0.06534090909090909,0.08041958041958043,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.4,0.3181818181818182,0.06969696969696969,0.0,0.2,0.1590909090909091,0.14256198347107438,0.21212121212121213,0.0,1.0,1.0,1.0,0.0,0.0,1.0
3667,FALSO,0.0,0.0,0.0,0,0.7368421052631579,0.0625,0.038461538461538464,0.0,0.21739130434782608,0.0,0.0,0.0,0.10144927536231885,0.0,0.4260869565217391,0.0,0.12422360248447205,0.09565217391304348,0.0,0.0909090909090909,0.30434782608695654,0.0,1.0,0.0,1.0,0.0,1.0,1.0
93,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.06845238095238095,0.04212454212454213,0.0,0.0,0.0,0.0,0.2,0.11111111111111112,0.10476190476190476,0.4666666666666666,0.292063492063492,0.27210884353741494,0.5238095238095238,0.0,0.14935064935064934,0.5555555555555556,0.6,0.0,0.0,0.0,0.0,0.0,0.0
194,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.07187500000000001,0.04423076923076924,0.0,0.25,0.0,0.0,0.0,0.11666666666666668,0.44000000000000006,0.27999999999999997,0.22999999999999998,0.0,0.0,0.17500000000000002,0.1568181818181818,0.7000000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0
424,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.032670454545454544,0.040209790209790215,0.0,0.0,0.0,0.0,0.19090909090909092,0.0,0.5,0.3181818181818182,0.20909090909090905,0.25974025974025977,0.1,0.0,0.19008264462809918,0.0,0.19090909090909092,0.0,0.0,0.0,0.0,0.0,0.0
897,VERDADE,0.0,0.0,0.0,0,0.6842105263157895,0.32670454545454547,0.24125874125874125,0.5227272727272727,0.0,0.0,0.0,0.0,0.42424242424242425,0.1,0.3181818181818182,0.20909090909090905,0.25974025974025977,0.5,0.0,0.42768595041322316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,VERDADE,0.0,0.0,0.0,0,0.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.19999999999999998,0.073015873015873,0.0,0.0,0.0,0.09956709956709955,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1984,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.06534090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.3,0.2545454545454545,0.13939393939393938,0.0,0.2,0.0,0.19008264462809918,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,VERDADE,0.0,0.0,0.0,0,0.8684210526315791,0.17113095238095238,0.12637362637362637,0.0,0.0,0.0,0.5714285714285714,0.0,0.22222222222222224,0.20952380952380953,0.2666666666666666,0.43809523809523804,0.0,0.3142857142857143,0.0,0.3982683982683982,0.3333333333333333,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2723,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.035937500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666668,0.0,0.35,0.22999999999999998,0.0,0.0,0.0,0.26136363636363635,0.46666666666666673,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3349,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.2666666666666666,0.146031746031746,0.0,0.0,0.0,0.14935064935064934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,VERDADE,0.0,0.0,0.0,0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41904761904761906,0.2666666666666666,0.146031746031746,0.6802721088435374,0.20952380952380953,0.0,0.09956709956709955,0.22222222222222224,0.2,1.0,0.0,1.0,0.0,0.0,0.0
3770,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.16335227272727273,0.12062937062937062,0.0,0.0,0.08041958041958043,0.36363636363636365,0.0,0.21212121212121213,0.2,0.3181818181818182,0.13939393939393938,0.3896103896103896,0.2,0.0,0.23760330578512395,0.10606060606060606,0.19090909090909092,1.0,1.0,1.0,0.0,0.0,1.0
439,FALSO,0.0,0.0,0.0,0,0.7105263157894737,0.17113095238095238,0.08424908424908426,0.0,0.0,0.1684981684981685,0.0,0.0,0.3333333333333333,0.10476190476190476,0.1333333333333333,0.0,0.13605442176870747,0.41904761904761906,0.0,0.09956709956709955,0.22222222222222224,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1532,FALSO,0.0,0.0,0.0,0,0.5789473684210527,0.37648809523809523,0.25274725274725274,0.0,0.47619047619047616,0.1684981684981685,0.38095238095238093,0.0,0.5555555555555556,0.10476190476190476,0.06666666666666665,0.292063492063492,0.6802721088435374,0.10476190476190476,0.16666666666666666,0.3982683982683982,0.0,0.6,1.0,1.0,1.0,0.0,0.0,1.0
1811,FALSO,0.0,0.0,0.0,0,0.5526315789473685,0.15625,0.15384615384615385,0.25,0.0,0.0,0.17391304347826086,0.0,0.10144927536231885,0.19130434782608696,0.36521739130434777,0.0,0.12422360248447205,0.19130434782608696,0.15217391304347827,0.2727272727272727,0.2028985507246377,0.1826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
3446,FALSO,0.0,0.0,0.0,0,0.6578947368421053,0.05989583333333333,0.03685897435897436,0.0,0.0,0.0,0.0,0.175,0.09722222222222222,0.45833333333333337,0.4083333333333333,0.06388888888888888,0.5952380952380952,0.55,0.29166666666666663,0.17424242424242423,0.0,0.175,1.0,1.0,1.0,0.0,1.0,1.0
246,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.2666666666666666,0.21904761904761902,0.0,0.20952380952380953,0.16666666666666666,0.1991341991341991,0.11111111111111112,0.0,1.0,1.0,1.0,0.0,1.0,0.0
724,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.029947916666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.09722222222222222,0.275,0.2916666666666667,0.0,0.0,0.0,0.0,0.04356060606060606,0.09722222222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0
764,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20952380952380953,0.19999999999999998,0.146031746031746,0.0,0.10476190476190476,0.0,0.09956709956709955,0.11111111111111112,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2910,VERDADE,0.0,0.0,0.0,0,0.8947368421052633,0.0625,0.038461538461538464,0.08333333333333333,0.0,0.0,0.0,0.0,0.10144927536231885,0.5739130434782609,0.3043478260869565,0.0,0.0,0.09565217391304348,0.0,0.0909090909090909,0.30434782608695654,0.1826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
3080,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.20535714285714285,0.21062271062271062,0.0,0.0,0.0,0.0,1.0,0.11111111111111112,0.0,0.19999999999999998,0.292063492063492,0.0,0.20952380952380953,0.16666666666666666,0.2987012987012987,0.22222222222222224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2144,FALSO,0.0,0.0,0.0,0,0.7631578947368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.09722222222222222,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2485,FALSO,0.0,0.0,0.0,0,0.6315789473684211,0.21562499999999998,0.2653846153846154,0.38333333333333336,0.0,0.0,0.4,0.0,0.0,0.11000000000000001,0.13999999999999999,0.07666666666666666,0.5714285714285715,0.55,0.0,0.26136363636363635,0.11666666666666668,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1140,VERDADE,0.0,0.0,0.0,0,0.7105263157894737,0.03422619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.3333333333333333,0.146031746031746,0.0,0.10476190476190476,0.0,0.1991341991341991,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,VERDADE,0.0,0.0,0.0,0,0.7368421052631579,0.17113095238095238,0.04212454212454213,0.0,0.0,0.0,0.19047619047619047,0.0,0.4444444444444445,0.6285714285714286,0.39999999999999997,0.21904761904761902,0.13605442176870747,0.0,0.0,0.2489177489177489,0.11111111111111112,0.2,1.0,1.0,1.0,0.0,1.0,0.0
2560,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.13068181818181818,0.08041958041958043,0.0,0.0,0.0,0.18181818181818182,0.19090909090909092,0.21212121212121213,0.5,0.3181818181818182,0.13939393939393938,0.0,0.0,0.0,0.23760330578512395,0.10606060606060606,0.19090909090909092,1.0,1.0,1.0,0.0,1.0,0.0
2919,VERDADE,0.0,0.0,0.0,0,0.6578947368421053,0.13068181818181818,0.040209790209790215,0.0,0.0,0.0,0.18181818181818182,0.0,0.3181818181818182,0.4,0.2545454545454545,0.13939393939393938,0.25974025974025977,0.2,0.3181818181818182,0.19008264462809918,0.10606060606060606,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3245,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.06534090909090909,0.040209790209790215,0.0,0.0,0.0,0.0,0.19090909090909092,0.10606060606060606,0.0,0.2545454545454545,0.0,0.0,0.1,0.0,0.047520661157024795,0.3181818181818182,0.19090909090909092,1.0,0.0,0.0,0.0,0.0,0.0
2744,FALSO,0.0,0.0,0.0,0,0.8684210526315791,0.06845238095238095,0.04212454212454213,0.0,0.23809523809523808,0.0,0.0,0.0,0.11111111111111112,0.20952380952380953,0.19999999999999998,0.0,0.0,0.10476190476190476,0.0,0.0,0.22222222222222224,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3258,FALSO,0.0,0.0,0.0,0,0.7894736842105264,0.032670454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.10606060606060606,0.4,0.44545454545454544,0.0,0.0,0.2,0.0,0.047520661157024795,0.3181818181818182,0.19090909090909092,1.0,1.0,1.0,0.0,1.0,0.0
50,VERDADE,0.0,0.0,0.0,0,0.7631578947368423,0.06845238095238095,0.04212454212454213,0.09126984126984126,0.0,0.0,0.0,0.0,0.11111111111111112,0.5238095238095238,0.1333333333333333,0.146031746031746,0.27210884353741494,0.10476190476190476,0.0,0.14935064935064934,0.11111111111111112,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2034,VERDADE,0.0,0.0,0.0,0,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3818181818181818,0.06969696969696969,0.0,0.1,0.1590909090909091,0.09504132231404959,0.10606060606060606,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2542,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.10267857142857142,0.08424908424908426,0.0,0.0,0.1684981684981685,0.0,0.0,0.11111111111111112,0.41904761904761906,0.2666666666666666,0.073015873015873,0.0,0.0,0.0,0.1991341991341991,0.22222222222222224,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3144,VERDADE,0.0,0.0,0.0,0,0.7894736842105264,0.06534090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.3,0.12727272727272726,0.13939393939393938,0.0,0.2,0.0,0.33264462809917356,0.10606060606060606,0.38181818181818183,1.0,1.0,1.0,0.0,0.0,1.0
3912,VERDADE,0.0,0.0,0.0,0,0.8421052631578949,0.22869318181818182,0.12062937062937062,0.17424242424242425,0.2272727272727273,0.0,0.0,0.0,0.42424242424242425,0.2,0.3818181818181818,0.34848484848484845,0.25974025974025977,0.2,0.0,0.33264462809917356,0.10606060606060606,0.0,1.0,1.0,0.0,0.0,0.0,0.0
890,FALSO,0.0,0.0,0.0,0,0.6578947368421053,0.16335227272727273,0.20104895104895107,0.0,0.0,0.08041958041958043,0.7272727272727273,0.0,0.0,0.3,0.3818181818181818,0.20909090909090905,0.5194805194805195,0.4,0.1590909090909091,0.38016528925619836,0.21212121212121213,0.38181818181818183,1.0,0.0,1.0,0.0,0.0,0.0
2235,FALSO,0.0,0.0,0.0,0,0.7368421052631579,0.06845238095238095,0.08424908424908426,0.0,0.23809523809523808,0.0,0.0,0.2,0.0,0.3142857142857143,0.19999999999999998,0.073015873015873,0.13605442176870747,0.3142857142857143,0.0,0.04978354978354978,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3117,FALSO,0.0,0.0,0.0,0,0.8157894736842106,0.10267857142857142,0.04212454212454213,0.0,0.23809523809523808,0.0,0.0,0.0,0.22222222222222224,0.5238095238095238,0.6666666666666666,0.073015873015873,0.13605442176870747,0.0,0.16666666666666666,0.14935064935064934,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
30,VERDADE,0.0,0.0,0.0,0,0.5789473684210527,0.1369047619047619,0.12637362637362637,0.0,0.0,0.25274725274725274,0.0,0.0,0.11111111111111112,0.10476190476190476,0.3333333333333333,0.21904761904761902,0.6802721088435374,0.20952380952380953,0.0,0.3982683982683982,0.0,0.2,1.0,0.0,1.0,0.0,0.0,1.0
1210,VERDADE,0.0,0.0,0.0,0,0.8421052631578949,0.0625,0.07692307692307693,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.4782608695652174,0.4260869565217391,0.13333333333333333,0.12422360248447205,0.09565217391304348,0.0,0.2727272727272727,0.2028985507246377,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1774,VERDADE,0.0,0.0,0.0,0,0.8157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2545454545454545,0.06969696969696969,0.0,0.1,0.0,0.047520661157024795,0.10606060606060606,0.0,1.0,0.0,1.0,1.0,0.0,0.0
